epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
0,0.0010000000474974513,42.025726318359375,4.060520648956299,6.481665134429932,0.1892545521259308,0.34878477454185486,0.4170249104499817
1,0.0010000000474974513,0.2810863256454468,0.4186004102230072,0.5155008435249329,0.175188809633255,0.3342163860797882,0.399772971868515
2,0.0010000000474974513,0.2924150228500366,0.4201711416244507,0.5263774991035461,0.2014244794845581,0.3605210781097412,0.431420236825943
3,0.0010000000474974513,0.2788648009300232,0.41696539521217346,0.5133579969406128,0.19359831511974335,0.3530597388744354,0.4222470223903656
4,0.0010000000474974513,0.2718336880207062,0.4115303158760071,0.5064634680747986,0.182671919465065,0.34175390005111694,0.4090692400932312
